userid,movieid,tagid,timestamp
146,9595,283,"2007-11-26 02:10:38"
146,9601,140,"2008-02-28 05:15:50"
146,9602,2029,"2007-11-20 21:20:03"
146,9621,2029,"2007-11-20 20:39:47"
146,9644,400,"2008-09-14 20:27:17"
146,9652,842,"2007-12-14 23:38:04"
146,9656,877,"2006-11-13 22:51:40"
146,9672,847,"2008-08-07 04:10:38"
146,9681,905,"2008-03-27 14:44:51"
146,9701,2094,"2008-05-29 03:22:22"
146,9717,107,"2007-12-15 04:34:48"
146,9728,1007,"2007-12-01 07:20:15"
146,9737,2095,"2007-11-22 19:01:22"
146,9758,847,"2008-03-03 22:56:59"
146,9779,2029,"2007-11-20 21:06:39"
146,9787,1007,"2007-12-15 23:36:57"
146,9807,2050,"2008-04-07 04:10:30"
146,9814,350,"2008-08-07 04:20:26"
146,9816,903,"2007-11-26 05:40:34"
146,9823,109,"2008-03-29 02:18:18"
146,9835,705,"2008-03-23 16:13:55"
146,9855,942,"2007-08-20 03:20:40"
146,9891,849,"2008-05-04 03:02:38"
146,9898,2096,"2008-02-27 06:25:32"
146,9908,354,"2007-12-15 06:10:45"
146,9914,107,"2008-03-23 16:54:50"
146,9922,1080,"2007-12-14 04:07:08"
146,9936,1022,"2007-11-24 22:40:52"
146,9939,132,"2007-12-01 06:27:42"
146,9942,406,"2007-12-01 06:38:55"
146,9948,862,"2007-11-22 18:34:13"
146,9953,2097,"2008-04-16 20:45:04"
146,9954,2029,"2007-11-20 20:37:35"
146,9969,503,"2007-11-26 05:55:19"
146,9975,132,"2007-12-01 06:25:53"
146,9982,2029,"2007-11-20 20:38:26"
146,9987,2098,"2007-12-01 17:47:39"
146,9998,536,"2008-04-16 20:40:23"
146,10002,2099,"2008-08-16 01:25:08"
146,10018,1075,"2007-11-20 04:11:45"
146,10021,2066,"2007-11-26 01:41:43"
146,10030,795,"2007-12-10 18:56:18"
146,10048,107,"2008-03-23 16:56:38"
146,10067,536,"2008-05-29 19:55:02"
146,10071,536,"2008-05-29 19:50:58"
146,10083,2097,"2008-04-16 20:45:38"
146,10084,2068,"2007-12-04 12:09:47"
146,10085,107,"2008-03-29 01:33:34"
146,10101,107,"2007-12-17 04:19:44"
146,10109,536,"2008-05-29 19:53:53"
146,10125,536,"2008-05-29 19:50:18"
146,10151,107,"2008-05-10 19:33:17"
146,10156,2029,"2008-03-23 20:58:23"
146,10159,2029,"2008-08-14 00:50:21"
146,10160,2029,"2008-03-23 20:56:13"
146,10167,305,"2008-04-02 02:10:51"
146,10178,107,"2008-03-23 17:00:46"
146,10187,2029,"2008-03-23 20:58:05"
146,10192,2049,"2008-03-11 22:45:30"
146,10198,107,"2008-03-22 19:33:42"
146,10201,509,"2008-07-09 02:07:30"
146,10229,400,"2008-05-05 04:21:21"
146,10231,862,"2008-04-16 20:37:04"
146,10236,2077,"2008-12-04 21:52:34"
146,10238,770,"2008-04-21 00:17:08"
146,10243,185,"2008-08-29 22:31:19"
146,10250,847,"2008-10-19 16:21:10"
146,10258,808,"2008-07-23 13:31:06"
146,10260,888,"2008-10-29 20:25:30"
146,10265,631,"2008-06-16 01:30:55"
146,10332,134,"2008-09-13 21:21:30"
146,10393,331,"2008-09-04 04:47:48"
146,10400,770,"2008-09-09 10:14:57"
146,10420,2029,"2008-09-05 17:05:29"
146,10476,107,"2008-10-19 16:18:48"
146,10503,705,"2008-11-25 09:39:24"
146,10540,541,"2008-11-30 17:08:50"
146,10573,2029,"2008-12-02 02:25:53"
146,10604,847,"2008-12-18 16:16:13"
146,10608,685,"2008-12-16 10:01:55"
146,10640,800,"2008-12-18 16:17:13"
146,10665,509,"2008-12-27 00:16:28"
146,10679,2100,"2009-01-04 20:01:43"
147,3858,2101,"2006-10-29 23:11:52"
175,9816,2102,"2007-10-21 11:08:53"
181,2949,2103,"2007-08-27 18:55:23"
190,1247,65,"2006-06-30 13:42:19"
190,2726,65,"2006-06-30 13:42:05"
190,3906,2104,"2006-02-15 12:33:50"
190,4946,2104,"2006-02-15 12:33:42"
222,4068,2105,"2007-08-27 19:14:21"
233,4797,2106,"2006-08-25 09:26:15"
233,5000,2107,"2007-01-06 11:47:30"
233,9694,2108,"2007-03-10 04:26:10"
283,7143,1047,"2006-01-14 14:26:56"
284,835,1025,"2007-08-27 21:08:55"
284,1070,332,"2007-08-27 21:14:18"
284,1658,2109,"2007-08-27 21:11:45"
284,2326,959,"2007-08-27 21:14:20"
284,3179,417,"2007-08-27 21:13:43"
284,3529,594,"2007-08-27 21:11:35"
284,3697,256,"2007-08-27 21:09:22"
284,3826,2110,"2007-08-27 21:11:32"
284,4355,2111,"2007-08-27 21:10:14"
284,5282,864,"2007-08-27 21:08:48"
284,6266,2112,"2007-08-27 21:13:06"
284,6759,2113,"2007-08-27 21:12:49"
284,7034,1024,"2007-08-27 21:08:48"
284,7920,840,"2007-08-27 21:12:16"
284,7942,19,"2007-08-27 21:13:25"
299,3697,230,"2007-08-27 21:25:13"
299,4355,230,"2007-08-27 21:25:33"
325,622,2114,"2007-03-01 03:06:11"
325,1337,2115,"2007-03-01 03:07:50"
325,8784,470,"2007-07-28 15:55:27"
325,9158,2116,"2006-06-10 19:58:58"
325,9535,2117,"2006-08-29 15:32:55"
325,9576,719,"2007-07-22 14:09:46"
325,9799,2118,"2007-03-01 02:56:20"
374,622,1025,"2007-08-27 22:48:18"
374,838,863,"2007-08-27 22:48:09"
374,1215,1096,"2007-08-27 22:47:58"
374,1274,323,"2007-08-27 22:47:39"
374,1347,1025,"2007-08-27 22:47:32"
374,2997,863,"2007-08-27 22:48:10"
383,9504,402,"2006-10-24 20:26:06"
383,10236,730,"2008-05-21 22:07:06"
423,9848,2119,"2007-11-06 02:20:23"
442,1165,2120,"2007-08-28 03:10:03"
442,1314,2121,"2007-08-28 03:09:15"
476,1114,2122,"2006-02-14 17:23:25"
477,1165,2123,"2007-08-28 07:32:40"
477,1247,2124,"2007-08-28 07:46:20"
477,1546,2125,"2007-08-28 07:30:02"
477,1556,2126,"2007-08-28 07:45:36"
477,1634,2127,"2007-08-28 07:29:52"
477,1835,2128,"2007-08-28 07:31:55"
477,2863,2129,"2007-08-28 07:30:28"
477,4171,2130,"2007-08-28 07:35:42"
477,7034,2131,"2007-08-28 07:33:05"
477,9016,2133,"2007-08-28 07:34:16"
477,9682,2134,"2007-08-28 08:02:04"
477,9942,2135,"2007-08-28 07:50:48"
487,4355,230,"2007-08-28 08:15:22"
498,1217,2136,"2007-08-28 08:47:12"
498,1269,2137,"2007-08-28 08:43:29"
498,3726,2138,"2007-08-28 08:45:30"
498,6246,2139,"2007-08-28 08:57:17"
514,666,2140,"2008-07-13 16:11:33"
519,1264,2141,"2006-01-14 21:36:04"
528,1079,2142,"2007-08-28 10:05:22"
528,1507,2143,"2007-08-28 10:06:51"
528,2301,776,"2007-08-28 10:05:55"
528,2326,2144,"2007-08-28 10:06:27"
528,6266,2145,"2007-08-28 10:04:40"
528,8096,2146,"2007-08-28 10:04:59"
533,1867,2147,"2007-02-28 13:29:18"
533,9508,2147,"2007-02-28 13:26:01"
533,9701,2147,"2007-02-28 13:22:16"
538,4171,2148,"2007-08-28 10:18:39"
538,4355,979,"2007-08-28 10:17:27"
545,2713,2149,"2006-10-31 14:48:26"
580,367,2150,"2006-11-01 02:41:38"
580,9652,2151,"2006-11-01 02:33:13"
611,4164,2152,"2006-11-01 05:25:33"
615,9821,732,"2007-08-28 16:32:53"
622,229,2145,"2008-07-08 04:04:19"
622,439,2153,"2008-07-12 18:41:08"
622,622,268,"2008-07-08 04:01:04"
622,1053,2154,"2008-07-08 04:04:54"
622,1080,92,"2008-07-12 18:40:53"
622,1183,323,"2008-07-07 19:32:26"
622,1185,942,"2008-07-08 04:02:44"
622,1361,2155,"2008-07-12 18:41:28"
622,1597,336,"2008-07-12 18:41:53"
622,1646,2156,"2008-07-07 19:27:44"
622,1878,2157,"2008-07-12 18:40:22"
622,2774,996,"2008-07-08 04:03:22"
622,4870,2158,"2008-07-09 03:59:11"
622,5533,2159,"2008-07-08 03:49:12"
622,5890,2160,"2008-07-08 04:00:48"
622,6151,548,"2008-07-07 19:26:01"
622,6642,1059,"2008-07-07 19:23:17"
622,7651,2161,"2008-07-08 04:00:20"
622,9016,887,"2008-07-08 03:59:54"
622,9222,2162,"2008-07-08 03:57:17"
622,9476,2163,"2008-07-08 03:58:54"
622,9835,1059,"2008-07-08 03:58:01"
622,9900,789,"2008-07-08 03:48:32"
622,9981,2164,"2008-07-08 03:59:29"
622,10076,1059,"2008-07-07 19:28:25"
622,10178,2165,"2008-07-08 03:56:21"
622,10234,2166,"2008-07-07 19:23:52"
622,10283,789,"2008-07-07 19:30:07"
622,10305,2167,"2008-07-07 19:31:25"
622,10317,789,"2008-07-07 19:30:18"
622,10318,789,"2008-07-07 19:31:01"
626,4171,268,"2007-08-28 17:00:49"
636,1793,2168,"2006-01-13 10:40:30"
636,2909,2169,"2006-01-15 14:23:57"
636,3172,2170,"2006-07-16 15:38:23"
637,4793,2171,"2007-01-10 07:26:53"
637,7265,445,"2007-01-10 07:30:00"
673,1209,2172,"2008-07-07 21:26:34"
692,26,2173,"2007-08-28 23:45:27"
692,1250,508,"2007-08-28 23:42:05"
692,2593,687,"2007-08-28 23:46:07"
692,4083,107,"2007-08-28 23:56:12"
692,4265,2174,"2007-08-28 23:56:41"
692,4899,419,"2007-08-28 23:46:50"
692,5433,2175,"2007-08-28 23:42:53"
692,5596,2176,"2007-08-28 23:47:00"
692,6613,215,"2007-08-28 23:54:13"
692,7894,215,"2007-08-28 23:54:52"
692,8652,419,"2007-08-28 23:58:00"
692,8900,107,"2007-08-28 23:59:03"
692,9339,331,"2007-08-28 23:59:32"
692,9534,864,"2007-08-28 23:43:32"
713,235,2178,"2007-08-29 00:44:08"
713,274,2178,"2007-08-29 00:45:46"
713,663,2179,"2007-08-29 00:45:55"
713,1658,2178,"2007-08-29 00:46:06"
713,2831,2180,"2007-08-29 00:44:38"
713,3529,2180,"2007-08-29 00:46:03"
713,3737,2181,"2007-08-29 00:45:43"
713,3826,2181,"2007-08-29 00:45:59"
713,3876,2180,"2007-08-29 00:45:37"
713,4171,2179,"2007-08-29 00:45:15"
713,4355,2178,"2007-08-29 00:44:57"
713,4882,2180,"2007-08-29 00:46:10"
713,5282,2181,"2007-08-29 00:43:45"
713,7034,2180,"2007-08-29 00:44:01"
713,7920,2180,"2007-08-29 00:45:40"
713,9016,2180,"2007-08-29 00:44:42"
722,1250,2182,"2007-08-29 03:14:59"
722,3876,2183,"2007-08-29 03:11:47"
722,5596,2184,"2007-08-29 04:04:50"
722,9534,2003,"2007-08-29 03:16:17"
728,26,2055,"2007-08-29 06:14:36"
728,2326,2185,"2007-08-29 06:11:32"
728,2329,2186,"2007-08-29 06:14:19"
728,3580,2055,"2007-08-29 06:15:23"
728,3888,2167,"2007-08-29 06:15:54"
728,3915,861,"2007-08-29 06:15:40"
728,4275,2187,"2007-08-29 06:09:36"
728,5433,2188,"2007-08-29 06:12:38"
728,6840,2189,"2007-08-29 06:13:03"
728,8254,2190,"2007-08-29 06:15:07"
728,9364,2191,"2007-08-29 06:13:57"
728,9534,784,"2007-08-29 06:13:37"
732,4096,2192,"2006-11-02 00:10:20"
760,2834,230,"2008-12-19 12:16:20"
778,899,2193,"2007-08-29 08:43:22"
778,1250,2194,"2007-08-29 08:44:32"
778,2301,2195,"2007-08-29 08:42:25"
778,9357,2196,"2007-08-29 08:50:07"
788,3529,919,"2007-08-29 09:31:20"
788,3826,2197,"2007-08-29 09:30:28"
788,5319,2198,"2007-08-29 11:12:35"
788,5856,2199,"2007-08-29 09:55:58"
788,5911,2200,"2007-08-29 11:21:07"
788,7920,2201,"2007-08-29 09:27:50"
788,9417,2202,"2007-08-29 11:15:04"
788,9934,2203,"2007-08-29 09:36:10"
845,641,2204,"2007-02-07 21:09:00"
845,3858,2205,"2007-02-07 21:24:15"
845,6342,2206,"2008-06-21 20:48:19"
850,1670,2207,"2007-08-29 22:36:14"
850,1684,2208,"2007-08-29 22:36:50"
850,3821,2209,"2007-08-29 22:36:29"
850,5282,2210,"2007-08-29 22:32:27"
850,5293,300,"2007-08-29 22:35:03"
858,1340,19,"2006-08-01 14:47:35"
877,2447,19,"2007-10-09 02:07:30"
877,3159,230,"2007-10-09 02:08:22"
877,4787,323,"2007-10-09 02:09:34"
877,4899,863,"2007-10-09 02:08:41"
880,1243,2211,"2006-11-03 00:36:36"
880,1345,2212,"2006-11-03 00:36:33"
880,3803,2213,"2006-11-03 00:36:34"
922,505,746,"2007-08-30 12:26:04"
922,1070,417,"2007-08-30 12:23:18"
922,1507,2214,"2007-08-30 12:23:39"
922,6266,442,"2007-08-30 12:21:56"
929,1070,417,"2007-08-30 12:54:57"
929,2326,2215,"2007-08-30 12:54:56"
929,3029,522,"2007-08-30 12:54:54"
929,3924,417,"2007-08-30 12:55:52"
937,10,151,"2006-11-03 15:23:25"
944,585,2216,"2006-11-24 13:26:32"
944,888,2217,"2006-11-24 13:15:21"
944,889,865,"2006-11-19 13:24:34"
944,894,865,"2006-11-19 13:24:07"
944,904,2217,"2006-11-24 13:13:16"
944,910,2217,"2006-11-24 13:10:59"
944,937,2217,"2006-11-24 13:13:48"
944,939,2217,"2006-11-24 13:07:16"
944,1082,2217,"2006-11-24 13:09:34"
944,1170,2216,"2006-11-24 13:18:39"
944,1182,2216,"2006-11-24 13:19:37"
944,1183,2217,"2006-11-24 13:11:16"
944,1188,2217,"2006-11-24 13:13:30"
944,1194,2217,"2006-11-24 13:14:55"
944,1203,2216,"2006-11-24 13:19:08"
944,1225,2217,"2006-11-24 13:11:46"
944,1229,2217,"2006-11-24 13:07:48"
944,1239,2216,"2006-11-24 13:31:20"
944,1276,2216,"2006-11-24 13:20:30"
944,1848,2216,"2006-11-24 13:28:30"
944,1983,2217,"2006-11-24 13:09:02"
944,1993,2217,"2006-11-24 13:06:21"
944,2220,2217,"2006-11-24 13:08:47"
944,2564,2217,"2006-11-24 13:08:04"
944,3279,2216,"2006-11-24 13:27:21"
944,3338,2217,"2006-11-24 13:12:23"
944,3349,2217,"2006-11-24 13:13:00"
944,3365,2216,"2006-11-24 13:32:13"
944,3781,2216,"2006-11-24 13:23:55"
944,4269,2216,"2006-11-24 13:21:11"
944,6957,2217,"2006-11-24 13:10:43"
944,8338,2217,"2006-11-24 13:15:47"
959,1423,958,"2007-08-30 13:49:59"
959,2489,1013,"2008-03-27 09:09:41"
959,3736,2218,"2007-08-30 13:51:00"
959,4259,2219,"2007-08-30 13:51:14"
981,590,371,"2007-07-05 04:45:20"
981,1872,2220,"2007-07-05 04:43:33"
985,244,2221,"2007-08-30 16:12:14"
985,1215,2222,"2007-08-30 16:12:09"
985,1274,2223,"2007-08-30 16:12:10"
985,1347,2224,"2007-08-30 16:12:11"
1000,274,374,"2007-08-30 21:07:15"
1000,1911,2226,"2007-08-30 21:05:36"
1000,5282,863,"2007-08-30 21:05:50"
1000,7034,375,"2007-08-30 21:06:01"
1010,7570,215,"2008-03-26 17:26:29"
1017,2863,2227,"2007-08-31 04:02:29"
1017,4155,863,"2007-08-31 04:02:27"
1017,4355,2228,"2007-08-31 04:03:56"
1017,9016,2229,"2007-08-31 04:03:12"
1024,20,553,"2007-08-31 04:51:08"
1024,74,2230,"2007-08-31 04:50:52"
1024,235,2231,"2007-08-31 04:41:35"
1024,274,2232,"2007-08-31 04:43:44"
1024,275,2233,"2007-08-31 04:39:30"
1024,369,2232,"2007-08-31 04:40:40"
1024,824,2234,"2007-08-31 04:40:19"
1024,898,2235,"2007-08-31 04:39:51"
1024,899,215,"2007-08-31 04:50:15"
1024,1165,2236,"2007-08-31 04:41:02"
1024,1404,2237,"2007-08-31 04:44:40"
1024,1811,2238,"2007-08-31 04:49:22"
1024,2054,2239,"2007-08-31 04:47:41"
1024,2301,2236,"2007-08-31 04:48:57"
1024,2380,2240,"2007-08-31 04:52:15"
1024,2402,2232,"2007-08-31 04:48:26"
1024,2831,2241,"2007-08-31 04:42:15"
1024,2869,2242,"2007-08-31 04:45:05"
1024,3364,2243,"2007-08-31 04:48:13"
1024,3736,2231,"2007-08-31 04:53:06"
1024,3826,2237,"2007-08-31 04:43:59"
1024,3876,2237,"2007-08-31 04:43:15"
1024,3924,978,"2007-08-31 04:51:46"
1024,4275,2244,"2007-08-31 04:46:11"
1024,4355,2245,"2007-08-31 04:42:47"
1024,4529,2236,"2007-08-31 04:54:15"
1024,5058,2236,"2007-08-31 04:55:31"
1024,5282,2238,"2007-08-31 04:41:21"
1024,5433,2246,"2007-08-31 04:52:27"
1024,6266,364,"2007-08-31 04:47:02"
1024,6278,445,"2007-08-31 04:54:28"
1024,6676,2247,"2007-08-31 04:54:43"
1024,9534,364,"2007-08-31 04:52:50"
1024,9558,2248,"2007-08-31 04:53:48"
1035,9016,2249,"2007-08-31 06:46:27"
1036,2283,29,"2006-11-04 02:35:33"
1036,2557,232,"2006-11-04 02:35:46"
1042,2617,19,"2007-08-31 07:26:04"
1042,7920,315,"2007-08-31 07:27:56"
1047,3338,2250,"2007-03-01 16:49:26"
1049,472,2251,"2007-08-31 07:27:05"
1049,824,2252,"2007-08-31 07:27:48"
1049,1314,2253,"2007-08-31 07:26:50"
1049,3821,2254,"2007-08-31 07:26:11"
1049,7034,535,"2007-08-31 07:28:30"
1049,9016,186,"2007-08-31 07:28:51"
1056,197,420,"2007-08-31 08:14:50"
1056,275,2255,"2007-08-31 08:16:09"
1056,369,2256,"2007-08-31 08:17:09"
1056,898,215,"2007-08-31 08:16:16"
1056,1024,2015,"2007-08-31 08:17:20"
1056,1067,201,"2007-08-31 08:14:23"
1056,1165,239,"2007-08-31 08:17:32"
1056,1684,798,"2007-08-31 08:15:02"
1056,1911,223,"2007-08-31 08:17:01"
1056,2617,2257,"2007-08-31 08:15:28"
1056,2831,2183,"2007-08-31 08:18:28"
1056,3821,2258,"2007-08-31 08:15:49"
1056,4155,201,"2007-08-31 08:14:16"
1056,5282,201,"2007-08-31 08:17:48"
1056,7034,1104,"2007-08-31 08:17:56"
1056,9016,982,"2007-08-31 08:18:33"
1081,4171,2259,"2007-08-31 10:36:07"
1107,26,2055,"2007-08-31 11:22:10"
1107,410,276,"2007-08-31 11:14:31"
1107,543,112,"2007-08-31 11:15:25"
1107,899,2260,"2007-08-31 11:17:40"
1107,902,686,"2007-08-31 11:27:05"
1107,908,276,"2007-08-31 11:51:09"
1107,932,840,"2007-08-31 11:27:22"
1107,1179,215,"2007-08-31 11:50:24"
1107,1199,2055,"2007-08-31 11:16:34"
1107,1212,840,"2007-08-31 11:21:07"
1107,1337,849,"2007-08-31 11:49:55"
1107,1836,107,"2007-08-31 11:33:45"
1107,1854,2261,"2007-08-31 11:39:17"
1107,1913,2262,"2007-08-31 11:32:31"
1107,2039,276,"2007-08-31 11:25:19"
1107,2052,686,"2007-08-31 11:26:32"
1107,2054,64,"2007-08-31 11:15:42"
1107,2301,2263,"2007-08-31 11:16:15"
1107,2447,276,"2007-08-31 11:24:04"
1107,2652,2264,"2007-08-31 11:28:34"
1107,2869,2262,"2007-08-31 11:14:00"
1107,2979,276,"2007-08-31 11:32:12"
1107,3164,2262,"2007-08-31 11:25:32"
1107,3167,847,"2007-08-31 11:29:53"
1107,3355,1096,"2007-08-31 11:23:19"
1107,3460,215,"2007-08-31 11:30:20"
1107,3602,2262,"2007-08-31 11:35:17"
1107,3637,64,"2007-08-31 11:43:39"
1107,3719,2042,"2007-08-31 11:41:32"
1107,3826,323,"2007-08-31 11:12:32"
1107,3876,840,"2007-08-31 11:13:02"
1107,3915,64,"2007-08-31 11:23:50"
1107,3989,215,"2007-08-31 11:36:27"
1107,4004,323,"2007-09-02 13:27:46"
1107,4012,1096,"2007-08-31 11:22:49"
1107,4083,215,"2007-08-31 11:36:17"
1107,4097,686,"2007-08-31 11:44:49"
1107,4200,215,"2007-08-31 11:32:06"
1107,4265,215,"2007-08-31 11:36:54"
1107,4275,112,"2007-08-31 11:14:14"
1107,4529,2263,"2007-08-31 11:22:09"
1107,4764,686,"2007-08-31 11:24:10"
1107,5151,2262,"2007-08-31 11:40:19"
1107,5170,141,"2007-08-31 11:29:19"
1107,5315,276,"2007-08-31 11:38:21"
1107,5320,2265,"2007-08-31 11:31:30"
1107,5445,2042,"2007-08-31 11:30:35"
1107,6527,276,"2007-08-31 11:44:32"
1107,6674,686,"2007-08-31 11:37:16"
1107,6676,110,"2007-08-31 11:22:33"
1107,6978,2266,"2007-08-31 11:37:43"
1107,6991,276,"2007-08-31 11:50:45"
1107,7115,276,"2007-08-31 11:39:41"
1107,7417,2266,"2007-08-31 11:37:33"
1107,7651,2267,"2007-08-31 11:31:09"
1107,7894,2268,"2007-08-31 11:34:26"
1107,8177,215,"2007-08-31 11:32:01"
1107,9534,901,"2007-08-31 11:20:12"
1107,9573,276,"2007-08-31 11:36:39"
1107,9821,462,"2007-08-31 11:28:23"
1117,505,425,"2006-11-04 14:36:53"
1117,914,2020,"2006-11-04 14:40:15"
1117,1200,684,"2006-11-04 14:37:01"
1117,9482,2269,"2006-11-04 14:38:44"
1117,9558,2270,"2006-11-04 14:37:46"
1118,4870,498,"2008-07-09 12:03:58"
1118,10126,2271,"2008-07-09 12:15:01"
1118,10167,2272,"2008-07-09 12:06:01"
1122,823,220,"2007-08-31 14:28:00"
1122,1315,2273,"2007-08-31 14:28:28"
1122,2833,2273,"2007-08-31 14:29:22"
1122,3380,215,"2008-04-15 19:05:59"
1137,9754,2274,"2007-01-22 14:25:18"
1160,10305,2167,"2008-08-18 05:35:06"
1164,2774,845,"2008-04-18 20:56:19"
1164,9558,2275,"2008-04-08 22:03:09"
1170,1918,2012,"2006-11-04 17:42:49"
1170,9656,2276,"2007-01-21 12:37:43"
1174,641,2277,"2006-02-12 20:34:52"
1188,2869,29,"2007-09-01 03:33:58"
1188,4355,2279,"2007-09-01 03:33:07"
1210,9016,887,"2007-09-01 07:12:41"
1224,346,2280,"2007-07-15 16:09:35"
1224,750,2281,"2007-07-15 16:05:48"
1224,1080,2282,"2006-02-18 19:03:47"
1224,1346,2283,"2006-02-19 14:45:38"
1224,1355,2284,"2006-02-18 18:50:26"
1224,2478,2285,"2008-12-29 21:21:51"
1224,2864,2286,"2008-05-20 11:11:01"
1224,3172,2280,"2007-07-15 16:08:49"
1224,4721,2285,"2008-12-29 21:24:02"
1224,4865,2287,"2006-12-14 05:34:03"
1224,9175,2288,"2006-02-18 19:07:36"
1224,9495,2281,"2007-07-15 16:05:10"
1225,1250,2289,"2007-09-01 08:29:23"
1225,1670,2290,"2007-09-01 08:23:36"
1225,2863,961,"2007-09-01 08:23:52"
1225,6759,323,"2007-09-01 08:26:44"
1225,9534,29,"2007-09-01 08:30:16"
1241,490,2291,"2007-09-01 10:43:45"
1241,823,2292,"2007-09-01 10:42:19"
1241,1218,2293,"2007-09-01 10:41:19"
1241,2402,2294,"2007-09-01 10:41:03"
1246,10296,2295,"2008-07-10 06:39:20"
1267,2788,2296,"2007-09-01 12:13:53"
1272,1709,2297,"2008-03-26 06:53:47"
1272,2149,2298,"2008-03-26 06:55:30"
1272,2533,2299,"2008-03-26 06:52:12"
1272,9707,2300,"2008-03-26 06:55:47"
1278,9566,2301,"2007-06-21 03:23:31"
1278,9821,2302,"2007-04-22 15:34:18"
1282,259,2303,"2007-09-01 14:44:33"
1282,369,2304,"2007-09-01 14:49:13"
1282,898,2305,"2007-09-01 14:46:43"
1282,1165,2306,"2007-09-01 14:49:28"
1282,1215,2307,"2007-09-01 14:42:49"
1282,1274,2308,"2007-09-01 14:42:30"
1282,1347,2309,"2007-09-01 14:41:58"
1282,1670,2310,"2007-09-01 14:44:15"
1282,1684,2311,"2007-09-01 14:44:56"
1282,1911,435,"2007-09-01 14:48:47"
1282,2253,2312,"2007-09-01 14:46:56"
1282,2341,2313,"2007-09-01 14:45:41"
1282,2617,2314,"2007-09-01 14:45:23"
1282,2863,2016,"2007-09-01 14:43:40"
1282,2997,2315,"2007-09-01 14:43:08"
1282,3017,2316,"2007-09-01 14:42:10"
1282,3697,2317,"2007-09-01 14:51:27"
1282,3821,2318,"2007-09-01 14:46:02"
1282,7034,378,"2007-09-01 14:49:48"
1295,235,2319,"2007-09-01 16:10:56"
1295,7034,2274,"2007-09-01 16:11:11"
1298,1535,729,"2007-03-27 09:41:29"
1338,2788,508,"2007-09-02 02:35:33"
1355,275,210,"2007-09-02 02:44:11"
1355,369,863,"2007-09-02 02:48:36"
1355,898,686,"2007-09-02 02:44:21"
1355,1911,1025,"2007-09-02 02:47:38"
1355,1997,309,"2007-09-02 02:45:35"
1355,3697,958,"2007-09-02 02:50:41"
1355,9016,2320,"2007-09-02 02:51:03"
1356,590,309,"2006-11-05 13:44:22"
1356,646,2321,"2006-11-05 13:44:04"
1356,1446,417,"2006-11-05 13:44:13"
1362,543,2322,"2007-09-02 06:18:36"
1362,938,312,"2007-09-02 06:18:38"
1362,1218,2323,"2007-09-02 06:18:39"
1362,2402,2324,"2007-09-02 06:18:37"
1362,3179,2325,"2007-09-02 06:18:35"
1362,3364,2326,"2007-09-02 06:18:39"
1392,7034,2155,"2006-11-05 16:07:23"
1436,245,235,"2007-09-02 09:46:20"
1436,824,2327,"2007-09-02 09:44:43"
1436,1911,13,"2007-09-02 09:46:34"
1436,3278,2328,"2007-09-02 09:49:38"
1436,3876,235,"2007-09-02 09:49:06"
1436,4355,230,"2007-09-02 09:47:57"
1436,7920,315,"2007-09-02 09:49:03"
1436,9016,232,"2007-09-02 09:47:26"
1443,1219,2329,"2006-11-05 17:44:32"
1447,543,2330,"2007-09-02 11:14:38"
1447,663,2331,"2007-09-02 11:04:42"
1447,1539,285,"2007-09-02 11:05:20"
1447,1658,2332,"2007-09-02 11:04:51"
1447,1709,2333,"2007-09-02 11:14:14"
1447,2869,2334,"2007-09-02 11:05:28"
1447,3021,2335,"2007-09-02 11:05:42"
1447,3529,2336,"2007-09-02 11:05:03"
1447,7920,2337,"2007-09-02 11:04:17"
1447,8096,2142,"2007-09-02 11:14:02"
1457,274,2338,"2007-09-02 11:51:49"
1457,3737,2338,"2007-09-02 11:51:48"
1457,3876,2338,"2007-09-02 11:51:35"
1457,7920,2338,"2007-09-02 11:51:47"
1504,3164,686,"2007-09-02 17:51:35"
1504,3698,877,"2007-09-03 05:33:13"
1504,5282,2339,"2007-09-02 17:45:49"
1510,26,2055,"2006-12-02 19:14:39"
1510,1379,2055,"2006-12-02 19:14:55"
1510,3324,456,"2006-11-30 20:15:16"
1510,3510,2055,"2006-12-02 19:14:07"
1510,3635,2055,"2006-12-02 19:14:51"
1510,5959,456,"2006-11-30 20:15:23"
1510,9422,2340,"2006-11-30 20:15:29"
1539,93,2341,"2007-09-03 02:13:02"
1539,1218,417,"2007-09-03 02:12:16"
1539,2054,414,"2007-09-03 02:11:59"
1539,3520,418,"2007-09-03 02:12:26"
1547,9707,2008,"2006-11-30 16:03:42"
1553,1404,2270,"2007-09-03 09:22:20"
1553,2788,2342,"2007-09-03 09:22:40"
1553,2869,417,"2007-09-03 09:22:56"
1553,6266,417,"2007-09-03 09:24:25"
1553,6759,1025,"2007-09-03 09:23:56"
1575,3697,770,"2007-09-03 11:33:59"
1575,5282,671,"2007-09-03 11:34:47"
1600,10280,141,"2008-07-11 18:12:28"
1613,275,2343,"2007-09-03 19:32:11"
1613,4355,2344,"2007-09-03 19:32:58"
1622,9948,2345,"2008-07-19 10:17:04"
1622,10167,2346,"2008-07-19 10:12:15"
1632,339,2347,"2006-09-10 22:31:40"
1632,4785,2347,"2006-09-10 22:29:23"
1632,7763,2347,"2006-09-10 22:31:54"
1632,9195,2347,"2006-09-10 22:30:21"
1632,9263,2347,"2006-08-08 20:33:17"
