tagId,tag
6529,Woody
6530,journey
6531,sky
6532,"henry fonda"
6533,swords
6534,cards
6535,system
6536,"John Denver"
6537,yoda
6538,scripture
6539,red
6540,"flowers for algernon"
6541,"bruce wayne"
6542,"ugly duckling"
6543,biomorph
6544,"wendy o williams"
6545,"On TV all the time"
6546,"Perfect timing"
6547,"prep school"
6548,NA
6549,"moving classical music"
6550,"Great potential"
6551,"very surprising in the end"
6552,"Filmed in BC"
6553,"Joe Strummer"
6555,"The Ramones"
6556,"Pointed Sticks cameo"
6557,"don't remember"
6558,"watch again before hating"
6559,bachelorhood
6560,"jail movie"
6561,RENT
6562,conte
6563,salma
6564,Fuck
6565,Finnish
6566,dbd
6567,Aikido
6568,games
6569,"Not as good as Little Miss Sunshine"
6570,"amazing acting!"
6571,"Helen Mirren"
6572,Dostoyevsky
6573,vanxo
6574,"Hulk Hogan"
6575,"rom com"
6576,PG13
6577,"R (Language)"
6578,NR
6579,"NR (R)"
6580,Fair
6581,"Stephen Soderberg"
6582,"Haley Joel Osment"
6584,"007 rocks"
6585,spartians
6586,"Brendan Fraser"
6587,"Bette Midler"
6588,"hugh laurie"
6589,"Maggie Smith"
6590,unclear
6591,"sword fight"
6592,Bangkok
6593,"not as good as original"
6594,gaia
6595,"Just for fun."
6596,"Predictable and unoriginal."
6598,"intolerable chick flick"
6599,Wacky
6601,"the gravy stain came out"
6602,Deconstructive
6603,"Fucked up"
6604,Lynch
6605,grifting
6606,Self-satisfied
6607,Misanthropic
6608,hipster
6609,"CGI B/W"
6611,"dt: unzertrennlich"
6612,"dt: Das Comeback"
6613,"dt: Frau mit Hund sucht Mann mit Herz"
6614,"dt: Solange du da bist"
6615,"dt: Hochzeit mit einer Leiche"
6618,Inarritu
6619,wretched
6620,PUA
6621,"worst movie ever"
6622,"Bad copy of saw"
6624,"classic romance"
6625,"Professor Xavier"
6626,"At Rogers Video"
6627,"Not at RV or BB"
6628,collectible
6629,auckland
6630,"giant alligator"
6631,accurate
6632,"full of heart and deternination.  good performances from kids particlarly the lead."
6633,"Fav 06"
6635,"just a teen movie"
6636,"without any especial new!"
6637,"is right fight fire with fire?"
6638,"saw this about 25 years ago"
6639,"less than I expected"
6640,"impressive gut addage on clooney"
6641,sixties
6642,slow-moving
6643,sailing
6644,"see twice"
6645,"Fantastic comedy!"
6646,"Public School"
6647,"top five"
6648,"Mind numbingly boring"
6649,ambiguous
6650,"David Spade"
6651,Tornado
6652,"Snoop Dogg"
6653,"adolescent gays"
6654,never
6655,"misunderstood character teaches us all a cheesy lesson"
6656,"sword fighting"
6657,neo-nazis
6658,"so bad it's almost good"
6659,"Al Leong"
6660,"rating very dependent on version"
6661,"hit men"
6662,"music documentary"
6663,"Elvis iconography"
6664,"mysterious parcel"
6665,Troma
6666,pseudo-zombies
6667,Voodoo
6668,"giant robots"
6669,"so bad it's good"
6670,"Jack the Ripper"
6671,"BRD trilogy"
6672,"youth gone wild"
6673,"Takashi Miike"
6674,possession
6675,"blunt existentialism"
6676,"Vincent Price"
6678,"Lovecraftian mythology"
6679,metafiction
6680,"Red mouse"
6681,"pretty sucky"
6682,"cavalry charge"
6683,jihad
6684,"violence fiction"
6685,"Nicholas Cage"
6686,"not thrilling at all"
6687,NewYork
6688,disco
6689,"don't want to see"
6690,"Antonio Banderas"
6691,Heinlein
6692,"Robert Redford"
6693,"David Bowie"
6694,"Catherine Zeta-Jones"
6695,"John Belushi"
6696,"very slow"
6697,"incredible chariot race"
6698,visuals
6699,"very well done"
6700,"not good"
6701,"overly happy ending"
6702,"sound effects"
6703,"cool movie"
6704,"creepy dude"
6705,"gay plot almost not necessary"
6706,"similar to crash"
6707,"tough guy"
6708,"not very good"
6709,"stupid ending"
6710,Nietzche
6711,"grun running"
6712,"sort of boring"
6713,"most annoying sound?"
6714,Arnie!
6715,"missing dolphin"
6716,"kickass action flick"
6717,"tyrannosaurus rex"
6718,"Cary Elwes"
6719,"Liam Neesan"
6720,"kid on his own"
6721,"Gotham City"
6722,"classic tale"
6723,"cats and dogs"
6724,"Tom Arnold"
6725,"childhood memories"
6726,"classic disney"
6727,"Patrick Swayze"
6728,"Tim Roth"
6729,"severity of war"
6730,"Death of Darth Vader"
6731,"Ray Leota"
6732,"post-war tokyo"
6733,"Olivia Newton John"
6734,"hilarious spy spoof"
6735,actionpacked
6736,Tolkien
6737,"Pam Grier"
6738,"Matt LeBlanc"
6739,"Silvester Stallone"
6740,"Jennifer Connelly"
6741,chuckie
6742,"Danny Glover"
6743,Gizmo
6744,"Rick Moranis"
6745,"Captain Hook"
6746,"cheesy yet fun"
6747,"tomb raiding"
6748,"elizabeth shue"
6749,"great film"
6750,"Ralph Macchio"
6751,action-packed
6752,policial
6753,bacon
6754,"hilariously bad"
6755,"young Anakin"
6756,"Jake Gyllenhal"
6757,"Bill Lumberg"
6758,nightmare
6759,"Christopher Reeves"
6760,"classic horror"
6761,"Elizabeth Hurley"
6762,"Phil Collins"
6763,"teen comedy"
6764,flying
6765,"great anime"
6766,"weird animation"
6767,"life changing"
6768,"old movie"
6769,"lots of memories"
6770,"pussy galore"
6771,"weird but good"
6772,"little john"
6773,ewww
6774,"Rob Schneider"
6775,"John Goodman"
6777,invasion
6778,Hoodoo
6779,"Brian Doyle Murray"
6780,"old look at the future"
6781,memories
6782,"very cool ending"
6783,planes
6784,ytmnd
6785,army
6786,"middle age"
6787,"classic fairy tales"
6788,Atlantis
6789,"Larry Wachkowski"
6790,"anna faris"
6791,"classic martial arts flick"
6792,"Leonard Nimoy"
6793,"league of shadows"
6794,"American Sign Language"
6795,"bluntman and chronic"
6796,"classic animated tale"
6797,"shallow plot"
6798,"hilarious spoof"
6799,blaspheme
6800,"Nia Vardalos"
6801,"Wilhem Dafoe"
6802,"clone war"
6803,"move it football head"
6804,"first was much better"
6805,"joy division"
6806,"psychotic tendencies"
6807,"Canadian humor"
6808,"johnny knoxville"
6809,"great tale"
6810,"angelina jolies lips"
6811,"Chow Yun Fat"
6812,chad
6813,"hula hoop"
6814,"adventure game"
6815,"Eugene Levy"
6816,"Jamie Lee Curtis"
6817,"SWAT team"
6818,"robert duvall"
6819,Mascots
6820,"Jessica Alba"
6821,"fantastic storyline"
6822,"Christina Milian"
6823,"Ben Affleck"
6824,fantastic
6825,"Eddie Griffin"
6826,"Selma Blair"
6827,"Roseanne Barr"
6828,"Rachel McAdams"
6829,"Martial Arts flick"
6830,"Charlie Chaplin"
6831,"fast food truths"
6832,"George Bush"
6833,"Tobey MacGuire"
6834,"Halle Berry"
6835,"Jamie Foxx"
6837,"best zombie movie to date"
6838,humourous
6839,"Kim Jong Il"
6840,ocean/beach
6841,"Bill Cosby"
6842,"Dennis Quaid"
6843,"bullying taken too far"
6844,"Hilary Swamk"
6845,"Jamie Kennedy"
6846,"hostage negotiations"
6847,"Origin of Darth Vader"
6848,"Will Ferrel"
6849,"Billy Bo Thornton"
6850,"pretty funny"
6851,"sausage fest"
6852,manipulation
6853,"stupid idea"
6854,birds
6855,"50 Cent"
6856,"Ryan Reynolds"
6857,"family comedy"
6858,"video game testers"
6859,"amusement park"
6860,"Madeleine Stowe"
6861,"worst animated flick ever"
6862,"Horror Game"
6863,"fast food"
6864,"Brandon Routh"
6865,"crappy story"
6866,"Michael Clarke Duncan"
6867,"Coach Carter meets Longest Yard"
6868,"Wee Man"
6869,"Kal Penn"
6870,"nothing better than this"
6871,"classic horror brought to life"
6872,bullets
6873,"Whit Stillman"
6874,"Audrey Tautou"
6875,"Francis Ford Coppola"
6876,crazy
6877,"prince charming"
6878,"Ethan Hawke (cameo)"
6879,sparse
6880,rockumentary
6881,light-hearted
6882,"adapted from:TV series"
6883,healing
6884,subtext
6885,hopeful
6886,"hard to follow"
6887,"power of music"
6888,"Japanese Madness"
6889,"Joan Cusack"
6890,geisha
6891,poop
6892,"natural vs. artificial enhancement"
6893,"worst movies ever"
6894,"seen with my parents"
6895,"childhood classics"
6896,"required in high school in 1997"
6897,thoought-provoking
6898,"high school requirement in 1997"
6899,"watched under duress"
6900,sexist
6901,assassin
6902,flick
6903,"speculative fiction"
6904,worn-out
6905,rewatchable
6906,"too scared to see it"
6907,GLTBQ
6909,"original medium was better"
6911,"I'm too scared to see this"
6912,"Tina Majorino"
6913,"expected more"
6914,"movie bore no resemblance to book"
6915,"best movies of all times"
6916,watch-again
6917,watch-fully
6918,rate
6919,"not at library"
6920,"British gangster"
6921,"ending low budget"
6922,"Very emotional true story. Very eye opening."
6923,"En katsonut loppuun"
6924,"en kattonut alusta"
6925,"desert left-wing"
6926,Pwned
6927,remote
6928,"very powerfulll..; tom hanks very big..."
6929,"degented original"
6930,big
6931,"stopping time"
6932,"AFTER THE APOCALYPSE"
6933,"Steven Seagal"
6934,"Maybe children like it"
6935,"Daniel Day-Lewis"
6936,"Luke Wilson"
6937,"Bruce Boxleitner"
6938,"shades of gray"
6939,"occult technology"
6940,"angry denzel"
6941,pagan
6942,"Steve Carrell"
6943,"good action"
6944,Miyazaki
6945,innovative
6946,"crossword puzzles"
6947,singing
6948,"sport:ice skating"
6949,panda
6950,"My favorite movie of all time"
6951,"jb's dvds"
6952,"could carry on but i might end up spoilin it for you"
6953,showdown
6954,drunkenness
6955,neurosis
6956,dream-like
6957,89
6958,Katie
6959,"delusional self obsession"
6960,"premature birth"
6961,"tense violent"
6962,"Weak sequel"
6963,shocking
6964,"lesbian subtext"
6965,"Marlee Matlin"
6966,"Jordana Brewster"
6967,"Red Sox"
6968,Superman
6969,"Tina Fey"
6970,"Jane Lynch"
6971,"this is best movie n world"
6972,w00t
6973,"brings up memories"
6974,Funfunfun
6975,Crap!
6976,"Good but not that good"
6977,revange
6978,"Personality change"
6979,"trailer home"
6980,whale
6981,painter
6982,"war ugliness"
6983,"on hold"
6984,Swearing
6985,"space exploration"
6986,"child actor"
6987,"Better then original"
6988,"meditative music"
6989,Masons
6990,"Movie Lens mis-recommendation (1.5)"
6991,ukraine
6992,"living dead"
6993,"atmospheric music"
6994,"good casting"
6995,"daniel craig"
6996,"open ended endings"
6997,Novelist
6998,"confusing ending"
6999,"Tough to watch"
7000,"Casey Afflec"
7001,"jump out of your seat"
7002,"Uwe Boll"
7003,"rewatch for rating"
7004,"not a film"
7005,"drop rating to 4?"
7006,"never want to see"
7007,"Drawing room"
7008,"Porno Industry"
7009,"Choderlos de Laclos"
7010,"Social Drama"
7011,"Road Picture"
7012,"Sphaghetti Western"
7013,"Alistair MacLean"
7014,Immigrant
7015,"Immigration Comedy"
7016,"sport car"
7017,"US Senate"
7018,fairy-tale
7019,"new year eve"
7020,zoo
7021,freak
7022,"absent-minded professor"
7023,WTC
7024,"toy store"
7025,honeymoon
7026,david-vs-goliath
7027,"culture shock"
7028,NORAD
7029,1930s
7030,"what a way to waste 2 hours!!!"
7031,"BOUNTY HUNTERS"
7032,"non-existant storyline"
7033,"cult movie"
7034,"#1 prediction"
7035,just-plain-bad
7036,roadtrip
7037,"boris karloff"
7038,cops
7040,"Russell Means"
7041,"Tim Curry"
7042,"Michael Patrick Carter"
7043,"Richard Attenborough"
7044,"Marissa Tomei"
7045,"Rob Morrow"
7046,"Robert Sean Leonard"
7047,"Sallly Field"
7048,"Roberta Maxwell"
7049,"Kal David"
7050,"Rene Russo"
7051,"Rhea Perlman"
7052,"Wendell Corey"
7053,"James Mason"
7054,"Tom Drake"
7055,"Reginald Denny"
7057,"Jean Arthur"
7058,"Joshua Jackson"
7059,"Jeff York"
7060,"Richard Egan"
7061,"Stuart Wilson"
7062,"Glynis Johns"
7063,"Sean Marshall"
7064,"James Earl Jones"
7065,"Peter Reigert"
7066,"Stephen Young"
7067,"Pauline Collins"
7068,"Robert Stanton"
7069,"Steven van Wormer"
7070,"Walter Pidgeon"
7071,"Shani Wallis"
7072,"Valeria Golino"
7073,"Michael Tucker"
7074,"Marty Belafsky"
7075,"Tim Conway"
7076,"Shelley Duvall"
7077,"Molly Ringwald"
7078,"Aiden Quinn"
7079,"Marcia Gay Harden"
7080,"Philip Jackson"
7081,"Natalie Wood"
7082,"Rade SerbedZija"
7083,"Monica Potter"
7084,"William Lee Scott"
7085,"Ron Livingston"
7086,"Molly Shannon"
7087,"Ray Park"
7088,"Steve Forrest"
7089,"Tim McInnerny"
7090,"Jeanne Tripplehorn"
7091,"Richard Jenkins"
7092,"Jane Leeves"
7093,"Telly Savalas"
7094,"Rosemary Clooney"
7095,"Larry Miller"
7096,"Will Patton"
7097,"Susanna Foster"
7098,"Teri Polo"
7100,"Olympia Dukakis"
7101,"Zena Grey"
7102,"Vijay Raaz"
7103,"Louis Mandylor"
7104,"Michael Pitt"
7105,"Samantha Morton"
7106,"Peter Gallagher"
7107,"Rosario Dawson"
7108,"Kirk Cameron"
7109,"Tyler Posey II"
7110,"Richard Masur"
7111,"Wayne Morse"
7112,"Tony Randall"
7113,"Nikita Hopkins"
7114,"Jack Davenport"
7115,"Russ Tamblyn"
7116,"Stanley Swerdlow"
7117,"Sarah Drew"
7118,"Raul Julia"
7119,"Mickey Rooney"
7120,"Walter Brennan"
7121,"Michael C. Hall"
7122,"Richard Briers"
7123,"Radha Mitchell"
7124,"Maud Adams"
7125,"Max von Sydow"
7127,"Shirley Jones"
7128,"Twink Caplan"
7129,"Spencer Breslin"
7130,"Roddy McDowall"
7131,"Rita Wilson"
7132,"Jon Voight"
7133,"Yvonne De Carlo"
7134,"John Wayne"
7135,"Peter Cullen"
7136,"Jimmy Smits"
7137,"Wanda Sykes"
7138,"Elizabeth Perkins"
7139,"Leanne Rowe II"
7140,"Rosamund Pike"
7141,"Matthew Goode"
7142,"Ziyi Zhang"
7143,"Mathieu Kassovitz"
7144,"Queen Latifah"
7145,"Thomas Sangster"
7146,"Steve Coogan"
7147,"Paul Westerberg"
7148,"Tiffany Dupont"
7149,"Ramola Garai"
7150,"Tom Kenny"
7151,"Tate Donovan"
7152,"Zachary Mills"
7153,"Justin Bartha"
7154,"Roger R. Cross"
7155,"Rachel Bilson"
7156,"Michael Carman"
7157,"Richmond Arquette"
7158,"Joseph Alfieri"
7159,fresh
7160,cutesy
7161,Boring?
7162,wolverine
7163,"Treat Williams"
7164,"no real rap up at the end"
7165,fgfghg
7166,"down and out"
7167,"Kieran Culkin"
7168,"Inadvertently named after anal sex"
7169,"sand in uncomfortable places"
7170,"up its own ass"
7171,"realistic action"
7172,"boring and historically inaccurate"
7173,"nice period piece"
7174,"great heroine"
7175,"south dakota"
7176,weather
7177,"Funniest Film Ever"
7178,"Brillant Film"
7179,"Black Humor At Its Best"
7180,"svart humor"
7181,junkies
7182,eh
7183,"A bit overdone but worth a viewing"
7184,"Too obvious that Robin Wright Penn was attracted to Paul Newman and not Kevin Costner."
7185,"Spencer Tracy is the best thing about the movie!"
7186,"Best Movie of year!"
7187,"character problems"
7188,"Emir Kusturica"
7189,http://movielens.umn.edu/search?action=newSearch&referrer=movieRow&tag=In%20Netflix%20queue
7190,katsomattomat
7191,"multiple roles"
7192,"sic transit gloria"
7193,hypnotic
7195,post-college
7196,transvestite
7197,"A Good Tom Cruise Movie"
7198,"Wayne Knight"
7199,"Forest Whitaker"
7200,"John Turturro"
7201,"Ennio Morricone"
7202,"Jean Reno"
7203,"Lance Henriksen"
7204,"Bernardo Bertolucci"
7205,"Terry Gilliam"
7206,"Roger Moore"
7207,"Toshiro Mifune"
7208,"Timothy Dalton"
7209,"Menahem Golan"
7210,"Dirty Harry"
7211,"Klaus Kinski"
7212,"Wolfgang Petersen"
7213,"Takeshi Kitano"
7214,Bollocks
7215,ludicrous
7216,Yugoslavia
7217,"terrible ending"
7218,vigilatism
7219,"TV show"
7220,time-travel
7221,"Sheriff of Nottingham"
7222,"mildly funny"
7223,unfunny
7224,ATF
7225,"organised crime"
7226,sharks
7227,toplist
7228,"David Cronenberg"
7229,"Peter Greenaway"
7230,"Mary Stuart Masterson"
7231,"Julie Delpy"
7232,"affective disorder"
7233,PKD
7234,"Que Espere o Ceu"
7235,"Pecados Intimos"
7236,"Edward G. Robinson"
7237,"Formula 1 racing"
7238,"Dean Martin"
7239,"Julian Sands"
7240,"Robert Duval"
7241,"Nick Nolte"
7242,"Steve Zahn"
7243,"great writing"
7244,"everything is good"
7245,"pesci is great"
7246,minnsota
7247,"paulie shore"
7248,"In The Nucleus"
7249,"tres bien faite"
7250,catastrofe
7251,"tank chase scene"
7252,normal
7253,"excellent movie"
7254,"mena suvari"
7255,"alexis bledel"
7256,"Bad one liners"
7257,Cool.
7258,rebels
7259,"homosexual undertones"
7260,"stop motion"
7261,adrenaline
7262,psycho
7263,"von Trier"
7264,"kids movie"
7265,"bab cinema"
7266,to-rent
7267,"test tag"
7268,"White Trash"
7269,"disfunctional family"
7270,skinhead
7271,regrets
7272,Iran
7273,better
7274,urbane
7275,"Too funny!!"
7276,"noir thriller"
7277,"if you are in the mood to vomit"
7278,"end of human"
7279,escapism
7280,"Character study"
7281,"old brick"
7282,"best love story after the notebook!!!"
7283,"penelope cruz is UNBELIEVABLE in this film!"
7284,trippy
7285,will
7286,apartheid
7287,"Top 100"
7288,"ripe with cliches"
7289,"old people that is actually funny"
7290,"de niro in pink"
7291,replicants
7292,"more storyline"
7294,sadism
7295,"trend maker"
7296,"Nicholson style"
7297,"the clever dumb gardener"
7298,"meg fake orgasm"
7299,"when travolta was thin"
7301,"dna curse"
7302,"mel eating dog food"
7304,"no moral dilema"
7305,"three candies showing off their skills"
7306,"talking to the ball"
7307,"the fat green monster that is not Hulk"
7308,"beware of the bull"
7309,"spanking is good"
7310,"Fellini at his best"
7311,"u can touch the fish"
7312,"a rat in the kitcheeeeen!"
7314,"knocked up in highschool"
7315,"Bella Lugosi"
7316,"stupid comedy"
7317,Oaxaca
7318,"life reflection"
7319,"little town"
7320,spain
7321,"Ben Kingsly"
7322,"Robert Mitchum"
7323,"Viggo Mortensen"
7324,"Eric Banna"
7325,"without annoying montages"
7327,guitar
7328,Zzz
7329,"not interested"
7330,sfx
7331,"got bored & turned it off"
7332,"stupid fun"
7334,"no interest"
7335,"cannot wait!"
7336,"adult diaper commercial"
7337,"legal system"
7338,"NOT a matrix ripoff because it has nothing to do with the lame ass matrix shit"
7339,crop-circles
7340,"nude beach"
7341,"sarah jessica parker should not be in movies"
7342,delicious
7343,"light sabers"
7344,Period
7345,spree
7346,"somewhat true story"
7347,"wedding ceremony"
7348,"morbid comedy"
7349,"Animation Disney"
7350,Whore
7351,loop
7352,Renaissance
7353,swasbuckler
7354,"prison break"
7355,LMAO
7356,"Peter Sarsgaard"
7357,"don't forget to see"
7358,"lots of heart"
7359,"good scare"
7360,hs
7361,"religious tolerance"
7362,"visual pun"
7363,malik
7364,appaling
7365,"American history"
7366,spionage
7367,smuggling
7368,E.T.
7369,"probably saw this and loved it."
7370,"sexy girls"
7371,"Danny Elfman score"
7372,"Brad Bird"
7373,"dialogue driven"
7374,"music is key to story (not Musical genre)"
7375,"cinematography: Conrad Hall"
7376,"One of Hitcocks best"
7377,plotholes
7378,classic!!!
7379,coool
7380,unstupid
7381,"excellent! great story and cinetmatography"
7382,funnnnnnnnny
7383,"I loved it. Well acted"
7384,"definitley not as good as first"
7385,"past life"
7386,"Robert Mulligan"
7387,"John Singleton"
7388,"Jacob Aaron Estes"
7389,"New Orleans"
7390,_jur
7391,funky
7392,"ade geia"
7393,surreal-Panos
7394,"Maria Bello"
7395,"Kristen Stewart"
7396,"Rodrigo Santoro"
7397,"Shaun Evans"
7398,"Kass pretto."
7399,"cute boys"
7400,"lots of guns"
7401,"strong woman"
7402,"moral dilemma"
7403,activism
7404,"too scary"
7405,"smart kids"
7406,ethics
7407,homophobia
7408,transphobia
7409,"moral ambiguity"
7410,"beautifully filmed"
7411,"relationship - nontypical"
7412,outsider
7413,altruism
7414,"social message"
7415,"class issues"
7416,drug
7417,Quoter
7418,"Great score"
7420,"great humour"
7421,wartime
7422,"Great:  Makes you realize how over-acted most films are."
7423,"famous theme song"
7424,supercalifragilisticexpialidocious
7425,metaphor
7426,"darth vader"
7427,convicts
7428,"spice girls"
7429,satanism
7430,"80s nostalgia"
7431,"psychic powers"
7432,"rain forest"
7433,"sexy food"
7434,"T&A movie"
7435,skeletor
7436,"overlooked classic"
7437,"Christopher Columbus"
7438,"2006 Best Picture Oscar Nominee"
7439,transsexuals
7440,"Bush bashing"
7441,"comic strip"
7442,"male self-degredation"
7443,"violence pornography"
7444,"first cgi film"
7445,"amazing cgi"
7446,"waste of celluloid"
7447,"fun but overrated"
7448,talent
7449,oppl
7450,new
7451,hello
7452,real-time
7453,puzzles
7454,"quirky subculture"
7455,"sister sister relationship"
7456,"ku klux klan"
7457,"title spoken by character"
7458,"vow of silence"
7459,"top 10 war film all time"
7460,"well made stupid schlock"
7461,"wonderful light touch"
7462,"feel good film"
7463,"Jewish identity"
7464,under-rated
7465,"complex characters"
7466,dracula
7467,frances
7468,scientologist
7469,wilhelm
7470,inicom
7471,ford
7473,"watch it with the lady"
7474,"like crack"
7475,"one of the most underated comedies"
7476,"watch it more than once"
7477,"oh so sexy"
7478,"everyone needs to see!"
7479,"wonderful surprise movie"
7480,"evil computer"
7481,"still great"
7482,"Tom Baker was in it"
7483,"Horrible Sequel"
7484,reformation
7485,crusades
7486,"love affair"
7487,"adrenaline junkie"
7488,"ITS AN OK MOVIE IF YOU LIKE  JAMES BOUND."
7489,"horny teenagers=funny :P"
7490,"too easy for the good guys"
7491,complex
7492,celebrity
7493,TX
7494,"racial stereotypes"
7495,"oversize clothing"
7496,Attica!
7497,"downer ending"
7498,"scary funny"
7499,ugly
7500,"good summary of tv serie"
7501,trial
7502,"Borscht belt - Jews buy now!"
7503,"My movies"
7504,"sexual harrassment"
7505,"way over the top"
7506,yeah
7507,"Johny Deep"
7508,Linux
7509,60s
7510,nazi
7511,"Tony Shalub"
7512,institutions
7513,"the old south"
7514,"Joseph McCarthy"
7515,rock
7516,kosovo
7517,"Om Puri"
7518,environmentalism
7519,sexism
7520,medications
7521,Republicans
7522,Dickies
7524,"shia labeouf"
7525,pro-life
7526,interpretable
7527,"sexism and stupidity"
7528,"esoteric plotlines"
7529,"A MUST SEE"
7530,"unintentional kitsch"
7531,"movie to sees"
7532,morals
7533,weatherman
7534,stars
7535,"no kids"
7536,"sexual references"
7537,fornication
7538,"demonic themes"
7539,transvestism
7540,"distorted reality"
7541,injustice
7542,clique
7543,"us culture"
7544,censorship
7545,"child lead"
7546,Hotel
7547,videotape
7548,typography
7549,"straight razor"
7550,"Plotless Wonder"
7551,"Classic Marx"
7552,"Killing with Kindness"
7553,paycheck
7554,ex-cop
7555,tribal
7556,flight
7557,"space program"
7558,anti-Bush
7559,"stop looking at me swan"
7560,"friendship relations"
7561,"adolescence gays"
7562,"adapted classic novel"
7563,WW2
7564,"Shock value"
7565,"bleeding heart liberalism"
7566,Xmas
7568,Cambodia
7569,short
7570,"dull story"
7571,scrabble
7572,Not-Plot-Holes-As-Much-As-Gaping-Wounds
7574,minimalist
7575,vengeance
7576,"tearful ending"
7577,disapointing
7578,"strong room"
7579,"practicing speech"
7580,"better than expected  from trailer"
7581,"better than everybody thinks"
7582,vonnegut
7583,DVD-Video
7584,"annette bening"
7585,"meryl streep"
7586,"stockard channing"
7587,"rachel griffiths"
7588,"susan sarandon"
7589,"zooey deschanel"
7590,"juliette binoche"
7591,"helena bonham carter"
7592,"toni collette"
7593,"alison lohman"
7594,"joseph cross"
7595,"gaspard ulliel"
7596,circular
7597,NC-17
7598,"art house"
7599,"wild and fresh"
7600,"Angela Bassett"
7601,"ub recommended"
7602,"Bernie L recommends"
7603,"To See with Rachel"
7604,"06 Oscar Nominated Best Movie"
7605,"Elvis Presley"
7606,"the worst of spike lee"
7607,"Liv Tyler"
7608,"James Dean"
7609,"F. Murray Abraham"
7610,"Richard Harris"
7611,"George C. Scott"
7612,"Gary Cooper"
7613,"Charlton Heston"
7614,"Ben Kingsley"
7615,"Rod Steiger"
7616,"Donald Sutherland"
7617,"Craig T.Nelson"
7618,"Ralph Richardson"
7619,"Jonathan Frakes"
7620,"Kathleen Turner"
7621,"Burt Lancaster"
7622,"Yul Brynner"
7623,"Christopher Reeve"
7624,"Tara Reid"
7625,"Ray Walston"
7626,"Don Ameche"
7627,"Peter Fonda"
7628,"Spencer Tracy"
7629,"Craig T. Nelson"
7630,"Dudley Moore"
7631,"Joel Grey"
7632,"Phoebe Cates"
7633,"Lee Marvin"
7634,"Peter Ustinov"
7635,"Frank Sinatra"
7636,"Jim Schutze"
7637,"Charles Laughton"
7638,"Howard da Silva"
7639,"James Coburn"
7640,"Sally Field"
7641,"Julie Christie"
7642,"Barbara Striesand"
7643,"Clare Danes"
7645,"Basil Rathbone"
7646,"Richard Burton"
7647,"Glenda Jackson"
7648,"Nastassia Kinski"
7649,"Trevor Howard"
7650,"Michelle Williams"
7651,"Bryce Dallas Howard"
7652,"Desert Storm"
7653,"Reece Witherspoon"
7654,"Sigourney Weaver"
7655,"Excellent story nearly ruined by ridiculous special effects"
7656,boston
7657,"Phlip Roth"
7658,lolita
7659,"fight club"
7660,scholarship
7661,"Great Sci fi"
7663,"well-done time travel"
7664,"dumb fun"
7665,"diluted by its sequels"
7666,pretty
7667,"acting debut"
7668,"amazing death"
7669,Jodorowsky
7670,"I expected More"
7671,"Jerry Bruckheimer"
7672,"world end"
7673,MF
7674,svcd
7675,1223
7677,"unique look"
7678,Crom!
7679,"kid flick"
7680,foqam
7681,spooky
7682,Denzel
7683,Depp
7684,Clooney
7685,welfare
7686,"Toronto Film Festival Winner 1994"
7687,"Sundance Grand Jury Prize 1994"
7688,"Sundance Grand Jury Prize"
7689,timpano
7690,"pig vomit"
7691,"shot in spain"
7692,"smooth jazz soundtrack"
7693,"mr. stretch"
7694,"tom selleck"
7695,"south pacific"
7696,"Florida Film Festival Winner Best Narrative Feature Grand Jury Prize 1998"
7697,"Florida Film Festival Winner Best Narrative Feature Audience Award 2001"
7698,"Florida Film Festival Winner"
7699,"Remake of Eat Drink Man Woman"
7700,"project greenlight"
7701,"old west"
7702,vancouver
7703,philidelphia
7704,idiot
7705,pimps
7706,"washed up"
7707,"Florida Film Festival Winner Best Documentary Feature Special Jury Award 2000"
7708,"tony hawk"
7709,"lili taylor"
7710,"Florida Film Festival Winner Special Jury Award 2002"
7711,"raw dog screwing"
7712,"Florida Film Festival Winner Special Jury Award 2003"
7713,submarines
7714,sidecar
7715,"santa monica pier"
7716,"possible futures of the past"
7717,"crazy family"
7718,"Venice Film Festival Winner 2004"
7719,"wife swapping"
7720,detroit
7721,"pooping back and forth"
7722,winston
7723,henson
7724,freebird
7725,"witch hunt"
7726,silverlake
7727,enron
7728,"Toronto Film Festival Winner 2005"
7729,cowboys
7730,"office space"
7731,"Florida Film Festival Winner Best Narrative Feature Audience Award 2006"
7732,"lake tahoe"
7733,"slow moving"
7734,expensive
7735,impersonation
7736,"dan akroyd"
7737,nyc
7738,"evil government"
7739,"william goldman"
7740,"tv spinoff"
7741,survellience
7742,"bug hunt"
7743,"tv remake"
7744,"massacred the book"
7745,"shakespeare references"
7746,"one-way time travel"
7747,"evil twin"
7748,"mocks black stereotypes"
7749,"space station"
7750,"noise in space"
7751,"future governors"
7752,"prententiously obscure"
7753,"cute alien"
7754,"mick jagger"
7755,"bad remake"
7756,"cute robot"
7757,"scientist experiments on self"
7758,"not a comedy"
7759,"brain machine"
7760,"financial disaster"
7761,"giant monster"
7762,"exploding heads"
7763,"stage play"
7764,eugenics
7765,"gay cowboys eating pudding"
7766,TOS
7767,"endless talking"
7768,cycling
7769,"mel preachy"
7770,"true story!"
7771,"homosexual theme"
7772,"Oscar Best Picture"
7773,"French theme"
7774,"news industry"
7775,"women's lib"
7776,"Doris Day"
7777,"set in St. Louis"
7778,"open range"
7779,"far and away"
